TimeSurvived,PhysicalDamageDone,MagicDamageDone,RawPhysicalDamageDone,RawMagicDamageDone,PlayerHealingReceived,PlayerHealth,PlayerSpeed,PlayerDefense,MeleeDamageScore,RangeDamageScore,ManaUsed,EnemySpawns,EnemyDamageByType,Reward
183.1033,0.0000,0.0000,4.5000,15.0000,19.5000,50.0000,2.9911,2.5000,9,3,107,11;2;2;9;2;7;7;0,0.0000;0.0000;0.0000;2.0000;0.0000;15.0000;2.5000;0.0000,0.3227
187.3592,0.0000,0.0000,17.0000,30.0000,47.0000,50.0000,3.1811,2.5000,9,3,118,12;4;3;7;3;7;7;0,0.0000;2.5000;0.0000;2.0000;2.5000;30.0000;10.0000;0.0000,0.3262
196.7073,0.0000,0.0000,14.0000,21.0000,35.0000,50.0000,4.1464,3.0000,10,4,133,14;4;3;8;2;6;9;1,0.0000;4.0000;0.0000;0.0000;2.0000;21.0000;8.0000;0.0000,0.3357
204.9056,0.0000,0.0000,18.0000,21.0000,39.0000,50.0000,4.2742,3.0000,9,4,147,15;3;3;10;5;9;8;0,0.0000;4.0000;0.0000;0.0000;6.0000;21.0000;8.0000;0.0000,0.3438
215.9452,0.0000,0.0000,18.0000,28.0000,46.0000,50.0000,4.5247,3.0000,10,4,165,16;4;4;11;3;11;11;0,0.0000;6.0000;0.0000;0.0000;2.0000;28.0000;10.0000;0.0000,0.3549
218.4296,0.0000,0.0000,6.0000,21.0000,27.0000,50.0000,4.9162,3.0000,11,4,172,16;4;4;13;5;9;12;0,0.0000;2.0000;0.0000;0.0000;2.0000;21.0000;2.0000;0.0000,0.3568
228.4035,26.0000,28.0000,26.0000,28.0000,0.0000,0.0000,4.8042,3.0000,10,5,181,20;4;4;13;3;9;12;1,0.0000;4.0000;0.0000;0.0000;4.0000;28.0000;18.0000;0.0000,0.4583
120.0000,0.0000,0.0000,2.0000,0.0000,2.0000,50.0000,1.0000,2.0000,6,1,10,0;0;1;2;0;0;1;0,0.0000;0.0000;0.0000;2.0000;0.0000;0.0000;0.0000;0.0000,0.2580
128.7355,2.6842,14.3158,3.0000,16.0000,2.0000,33.0000,1.2089,2.0000,6,1,22,2;0;1;2;0;2;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;16.0000;3.0000;0.0000,0.2956
134.6013,0.0000,0.0000,6.0000,8.0000,15.0000,34.0000,1.4151,2.0000,6,1,35,4;0;0;5;1;2;2;0,0.0000;0.0000;0.0000;3.0000;0.0000;8.0000;3.0000;0.0000,0.2725
143.6125,0.0000,0.0000,12.0000,0.0000,25.0000,47.0000,1.4146,2.0000,7,1,46,5;1;1;4;1;2;4;0,0.0000;0.0000;0.0000;3.0000;0.0000;0.0000;9.0000;0.0000,0.2823
151.8648,2.8000,11.2000,8.0000,32.0000,26.0000,33.0000,1.7891,2.0000,7,2,62,6;1;2;4;1;5;3;0,0.0000;0.0000;0.0000;2.0000;3.0000;32.0000;3.0000;0.0000,0.3134
164.0897,0.0000,0.0000,6.0000,0.0000,23.0000,50.0000,2.4782,2.5000,7,2,72,8;1;1;6;2;3;7;0,0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;5.0000;0.0000,0.3044
171.1846,0.0000,0.0000,13.0000,7.5000,20.5000,50.0000,2.7138,2.5000,7,3,87,8;2;2;7;3;4;6;0,0.0000;2.5000;0.0000;0.5000;5.0000;7.5000;5.0000;0.0000,0.3108
179.3386,0.5323,0.9677,16.5000,30.0000,45.0000,48.5000,2.7442,2.5000,8,2,97,9;3;2;6;2;6;7;0,0.0000;5.0000;0.0000;1.5000;0.0000;30.0000;10.0000;0.0000,0.3222
182.3446,0.0000,0.0000,13.5000,22.5000,37.5000,50.0000,3.0974,2.5000,9,3,104,12;2;2;7;2;7;7;0,0.0000;2.5000;0.0000;1.0000;0.0000;22.5000;10.0000;0.0000,0.3223
194.3235,16.5000,37.5000,16.5000,37.5000,0.0000,0.0000,3.1395,2.5000,10,3,121,11;3;3;9;3;7;8;0,0.0000;2.5000;0.0000;1.5000;2.5000;37.5000;10.0000;0.0000,0.4249
120.0000,0.0000,8.0000,0.0000,8.0000,0.0000,42.0000,1.0000,2.0000,6,1,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;0.0000;0.0000,0.2713
128.4497,1.9091,5.0909,3.0000,8.0000,4.0000,35.0000,1.1178,2.0000,6,1,24,4;0;0;1;1;2;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;8.0000;3.0000;0.0000,0.2781
137.4107,2.6471,2.3529,9.0000,8.0000,12.0000,30.0000,1.2496,2.0000,6,1,35,4;1;0;2;1;2;3;0,0.0000;3.0000;0.0000;0.0000;3.0000;8.0000;3.0000;0.0000,0.2845
144.4060,0.0000,0.0000,7.0000,8.0000,24.0000,39.0000,1.5289,2.0000,7,2,48,4;1;3;3;2;2;2;0,0.0000;0.0000;0.0000;1.0000;0.0000;8.0000;6.0000;0.0000,0.2829
151.9257,8.4737,14.5263,14.0000,24.0000,15.0000,16.0000,1.8719,2.0000,7,1,57,5;1;1;3;1;4;5;0,0.0000;3.0000;0.0000;2.0000;0.0000;24.0000;9.0000;0.0000,0.3295
157.6451,11.0000,30.0000,11.0000,30.0000,0.0000,0.0000,2.2869,2.5000,8,2,65,6;2;1;4;1;5;4;0,0.0000;2.5000;0.0000;1.0000;2.5000;30.0000;5.0000;0.0000,0.3655
130.0000,0.0000,9.5000,0.0000,9.5000,0.0000,40.5000,2.0000,0.5000,1,6,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2872
139.0100,4.5769,12.4231,7.0000,19.0000,9.0000,23.5000,2.2090,0.5000,1,6,22,2;0;0;1;1;2;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3093
144.9285,5.5000,19.0000,5.5000,19.0000,0.0000,0.0000,2.4907,0.5000,1,6,32,2;0;0;3;0;3;3;0,1.0000;0.0000;0.0000;0.0000;0.0000;19.0000;4.5000;0.0000,0.3277
130.0000,3.0000,0.0000,5.0000,0.0000,2.0000,47.0000,2.0000,0.5000,1,6,10,2;0;0;0;0;1;1;0,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;4.5000;0.0000,0.2763
136.7864,2.5862,4.9138,5.0000,9.5000,7.0000,39.5000,2.2194,0.5000,1,6,20,2;0;0;1;0;2;2;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;4.5000;0.0000,0.2909
145.2910,7.5000,9.5000,15.0000,19.0000,17.0000,22.5000,2.4884,0.5000,1,6,34,3;1;0;2;1;2;3;0,1.0000;0.0000;0.0000;5.0000;4.5000;19.0000;4.5000;0.0000,0.3153
153.1854,7.5000,28.5000,7.5000,28.5000,0.0000,0.0000,2.6801,0.5000,2,6,47,4;1;0;3;0;5;3;0,0.5000;0.0000;0.0000;2.5000;0.0000;28.5000;4.5000;0.0000,0.3548
130.0000,0.0000,0.0000,0.5000,0.0000,0.5000,50.0000,2.0000,0.5000,1,6,10,1;0;0;2;0;1;0;0,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2713
139.9938,4.3776,15.1224,5.5000,19.0000,5.0000,30.5000,2.1413,0.5000,1,6,20,1;0;0;3;0;2;1;0,0.5000;0.0000;0.0000;5.0000;0.0000;19.0000;0.0000;0.0000,0.3152
147.6363,3.0000,28.5000,3.0000,28.5000,0.0000,0.0000,2.5255,0.5000,1,6,31,3;0;0;1;0;4;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;28.5000;0.0000;0.0000,0.3431
130.0000,0.0000,0.0000,6.0000,0.0000,6.0000,50.0000,2.0000,0.5000,1,6,10,1;0;1;3;0;0;0;0,0.5000;0.0000;0.5000;5.0000;0.0000;0.0000;0.0000;0.0000,0.2713
136.0690,0.0000,0.0000,7.5000,0.0000,7.5000,50.0000,2.2938,0.5000,1,6,23,1;0;0;3;1;1;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;0.0000;4.5000;0.0000,0.2768
147.2505,3.7041,12.7959,5.5000,19.0000,8.0000,33.5000,2.2318,0.5000,1,6,34,4;1;0;3;0;3;2;0,0.5000;0.0000;0.0000;5.0000;0.0000;19.0000;0.0000;0.0000,0.3170
155.3702,3.9643,2.0357,18.5000,9.5000,22.0000,27.5000,2.7343,0.5000,2,7,50,3;2;0;3;0;4;5;0,0.0000;0.0000;0.0000;5.0000;0.0000;9.5000;13.5000;0.0000,0.3072
161.0935,28.5000,19.0000,28.5000,19.0000,0.0000,0.0000,2.5754,0.5000,3,6,62,5;2;2;3;2;4;3;0,0.5000;4.5000;0.5000;5.0000;4.5000;19.0000;13.5000;0.0000,0.3816
130.0000,7.5000,0.0000,9.5000,0.0000,2.0000,42.5000,2.0000,0.5000,1,6,10,2;1;0;0;1;0;0;0,0.5000;4.5000;0.0000;0.0000;4.5000;0.0000;0.0000;0.0000,0.2838
138.9220,6.5000,0.0000,9.5000,0.0000,3.0000,36.0000,2.2346,0.5000,1,6,21,1;1;0;2;0;2;1;0,0.5000;4.5000;0.0000;0.0000;0.0000;0.0000;4.5000;0.0000,0.2919
147.4322,21.5000,19.0000,21.5000,19.0000,0.0000,0.0000,2.3288,0.5000,2,6,34,3;2;0;3;0;2;3;0,0.5000;0.0000;0.0000;7.5000;0.0000;19.0000;13.5000;0.0000,0.3573
130.0000,0.0000,0.0000,0.0000,9.5000,9.5000,50.0000,2.0000,0.5000,1,6,10,0;0;0;1;0;1;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2713
138.0385,6.6509,16.8491,7.5000,19.0000,3.0000,26.5000,2.2468,0.5000,1,6,23,3;0;0;1;0;3;1;0,0.5000;0.0000;0.0000;2.5000;0.0000;19.0000;4.5000;0.0000,0.3186
147.3122,12.5000,28.5000,12.5000,28.5000,0.0000,0.0000,2.4744,0.5000,1,6,35,2;2;0;3;0;3;2;0,1.0000;4.5000;0.0000;2.5000;0.0000;28.5000;4.5000;0.0000,0.3577
130.0000,0.0000,0.0000,4.5000,0.0000,4.5000,50.0000,2.0000,0.5000,1,6,10,1;0;1;0;0;0;2;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4.5000;0.0000,0.2713
136.1217,2.9310,5.5690,5.0000,9.5000,6.0000,41.5000,2.1697,0.5000,1,6,24,1;1;0;2;0;2;2;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;4.5000;0.0000,0.2909
146.3424,6.5000,13.0000,9.5000,19.0000,9.0000,22.0000,2.5006,0.5000,1,6,37,3;1;0;2;0;3;4;0,0.5000;0.0000;0.0000;0.0000;0.0000;19.0000;9.0000;0.0000,0.3202
154.2579,14.5000,19.0000,14.5000,19.0000,0.0000,0.0000,2.7386,0.5000,2,6,49,3;1;0;3;0;5;4;0,0.5000;0.0000;0.0000;5.0000;0.0000;19.0000;9.0000;0.0000,0.3517
130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.0000,0.5000,1,6,10,0;1;0;1;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2713
137.9467,0.0000,0.0000,5.5000,0.0000,5.5000,50.0000,2.2680,0.5000,1,6,20,2;1;0;1;0;2;1;0,1.0000;4.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2799
144.9597,6.6071,3.3929,18.5000,9.5000,18.0000,40.0000,2.3716,0.5000,1,6,36,2;1;0;2;1;2;4;0,0.5000;4.5000;0.0000;0.0000;4.5000;9.5000;9.0000;0.0000,0.3027
154.4251,2.3478,11.1522,6.0000,28.5000,21.0000,26.5000,2.5632,0.5000,2,6,42,3;1;0;2;0;4;4;0,1.5000;4.5000;0.0000;0.0000;0.0000;28.5000;0.0000;0.0000,0.3200
159.6494,27.0000,28.5000,27.0000,28.5000,0.0000,0.0000,2.7276,0.5000,2,7,61,4;2;2;3;2;4;3;0,1.0000;4.5000;0.5000;7.5000;4.5000;28.5000;9.0000;0.0000,0.3932
130.0000,0.0000,19.0000,0.0000,19.0000,0.0000,31.0000,2.0000,0.5000,1,6,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;19.0000;0.0000;0.0000,0.3030
137.3937,1.0800,3.4200,3.0000,9.5000,8.0000,26.5000,2.1167,0.5000,1,6,23,3;0;0;1;0;3;1;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;0.0000;0.0000,0.2861
146.8066,21.5000,9.5000,21.5000,9.5000,0.0000,0.0000,2.5417,0.5000,1,6,33,3;3;0;1;0;2;3;0,1.0000;4.5000;0.0000;2.5000;0.0000;9.5000;13.5000;0.0000,0.3408
130.0000,0.5000,0.0000,4.5000,0.0000,4.0000,49.5000,2.0000,0.5000,1,6,10,1;2;0;0;0;0;1;0,0.0000;4.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2722
136.1324,2.5909,16.4091,3.0000,19.0000,3.0000,30.5000,2.1993,0.5000,1,6,24,1;1;0;1;0;3;1;0,0.5000;0.0000;0.0000;2.5000;0.0000;19.0000;0.0000;0.0000,0.3084
148.8344,4.1351,4.3649,9.0000,9.5000,10.0000,22.0000,2.2871,0.5000,1,6,33,2;1;0;2;0;3;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;9.0000;0.0000,0.3060
151.1014,12.5000,9.5000,12.5000,9.5000,0.0000,0.0000,2.4818,0.5000,2,6,47,3;2;1;3;0;4;3;0,1.0000;4.5000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3287
130.0000,0.0000,0.0000,2.5000,0.0000,2.5000,50.0000,2.0000,0.5000,1,6,10,0;1;0;2;0;0;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;0.0000;0.0000;0.0000,0.2713
139.2808,0.0000,0.0000,5.0000,0.0000,5.0000,50.0000,2.2491,0.5000,1,6,20,3;0;0;2;1;1;1;0,0.5000;0.0000;0.0000;0.0000;4.5000;0.0000;0.0000;0.0000,0.2817
146.2608,10.1471,12.8529,15.0000,19.0000,11.0000,27.0000,2.4684,0.5000,2,6,37,4;1;0;2;0;4;2;0,1.0000;4.5000;0.0000;5.0000;0.0000;19.0000;4.5000;0.0000,0.3259
152.1284,1.5000,0.0000,18.5000,0.0000,17.0000,25.5000,2.5613,0.5000,2,6,46,3;2;0;3;1;4;2;0,0.0000;4.5000;0.0000;5.0000;4.5000;0.0000;4.5000;0.0000,0.2961
161.4967,16.0000,19.0000,16.0000,19.0000,0.0000,0.0000,2.8561,0.5000,2,7,65,6;3;1;5;1;4;4;0,1.5000;0.0000;0.5000;5.0000;4.5000;19.0000;4.5000;0.0000,0.3607
130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.0000,0.5000,1,6,10,1;0;2;0;0;0;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2713
139.6504,2.0000,0.0000,10.0000,0.0000,8.0000,48.0000,2.1340,0.5000,1,6,22,3;1;1;1;0;1;2;0,1.0000;4.5000;0.0000;0.0000;0.0000;0.0000;4.5000;0.0000,0.2851
145.4176,9.0000,0.0000,15.0000,0.0000,6.0000,39.0000,2.3609,0.5000,1,6,37,3;1;0;2;1;2;4;0,1.5000;0.0000;0.0000;0.0000;4.5000;0.0000;9.0000;0.0000,0.3015
155.3588,5.0282,20.4718,7.0000,28.5000,10.0000,13.5000,2.5028,0.5000,2,6,47,3;1;0;3;0;4;5;0,0.0000;0.0000;0.0000;2.5000;0.0000;28.5000;4.5000;0.0000,0.3402
161.9928,12.0000,19.0000,12.0000,19.0000,0.0000,0.0000,2.8241,0.5000,2,7,61,5;1;1;3;1;6;3;0,0.5000;0.0000;0.0000;2.5000;0.0000;19.0000;9.0000;0.0000,0.3555
130.0000,0.0000,0.0000,4.5000,0.0000,4.5000,50.0000,2.0000,0.5000,1,6,10,0;0;0;0;1;1;0;0,0.0000;0.0000;0.0000;0.0000;4.5000;0.0000;0.0000;0.0000,0.2713
136.3254,0.4000,7.6000,0.5000,9.5000,2.0000,42.0000,2.2642,0.5000,1,6,21,2;1;2;1;0;1;1;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2909
144.6866,0.0000,0.0000,7.5000,9.5000,23.0000,48.0000,2.3680,0.5000,1,6,34,5;1;0;1;0;3;3;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.2861
152.6121,12.5373,4.9627,24.0000,9.5000,16.0000,30.5000,2.7411,0.5000,1,6,48,3;2;0;3;0;3;6;0,1.0000;0.0000;0.0000;5.0000;0.0000;9.5000;18.0000;0.0000,0.3230
162.4727,22.0000,19.0000,22.0000,19.0000,0.0000,0.0000,2.9906,0.5000,2,7,59,5;1;1;3;2;4;4;0,1.0000;0.0000;0.0000;7.5000;0.0000;19.0000;13.5000;0.0000,0.3732
130.0000,0.0000,4.5000,0.0000,9.5000,5.0000,45.5000,2.0000,0.5000,1,6,10,0;0;0;0;0;2;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2788
138.2662,4.8529,6.1471,7.5000,9.5000,6.0000,34.5000,2.2486,0.5000,1,6,21,1;0;0;2;1;1;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.2985
143.1431,4.3810,3.6190,11.5000,9.5000,13.0000,26.5000,2.3894,0.5000,1,6,33,3;3;0;1;0;2;3;0,0.0000;0.0000;0.0000;2.5000;0.0000;9.5000;9.0000;0.0000,0.2976
153.5586,16.5000,28.5000,16.5000,28.5000,0.0000,0.0000,2.6320,0.5000,2,7,47,3;1;0;3;0;4;5;0,0.5000;0.0000;0.0000;2.5000;0.0000;28.5000;13.5000;0.0000,0.3703
130.0000,0.0000,0.0000,4.5000,0.0000,4.5000,50.0000,2.0000,0.5000,1,6,10,0;0;0;0;1;1;0;0,0.0000;0.0000;0.0000;0.0000;4.5000;0.0000;0.0000;0.0000,0.2713
136.9587,0.1000,1.9000,0.5000,9.5000,8.0000,48.0000,2.2773,0.5000,1,6,21,3;0;0;1;0;2;2;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2817
147.1667,0.9545,6.0455,3.0000,19.0000,15.0000,41.0000,2.4268,0.5000,1,6,33,2;1;0;2;0;3;3;0,0.5000;0.0000;0.0000;2.5000;0.0000;19.0000;0.0000;0.0000,0.3013
151.6139,10.3519,9.1481,21.5000,19.0000,21.0000,21.5000,2.6883,0.5000,2,7,51,5;2;1;4;1;3;3;0,0.5000;9.0000;0.5000;2.5000;0.0000;19.0000;9.0000;0.0000,0.3245
161.7532,17.0000,9.5000,17.0000,9.5000,0.0000,0.0000,2.8655,0.5000,2,6,61,4;2;1;3;2;4;4;0,1.0000;4.5000;0.0000;2.5000;0.0000;9.5000;9.0000;0.0000,0.3476
130.0000,5.0000,0.0000,7.0000,0.0000,2.0000,45.0000,2.0000,0.5000,1,6,10,0;0;0;2;0;0;2;0,0.0000;0.0000;0.0000;2.5000;0.0000;0.0000;4.5000;0.0000,0.2797
137.8562,4.8310,19.6690,7.0000,28.5000,11.0000,20.5000,2.2975,0.5000,1,6,24,2;0;0;2;0;3;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;28.5000;4.5000;0.0000,0.3198
146.2296,7.0000,28.5000,7.0000,28.5000,0.0000,0.0000,2.3191,0.5000,1,6,34,3;1;0;2;0;3;3;0,0.0000;0.0000;0.0000;2.5000;0.0000;28.5000;4.5000;0.0000,0.3473
130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.0000,0.5000,1,6,10,0;1;0;1;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2713
137.9739,9.9783,7.0217,13.5000,9.5000,6.0000,33.0000,2.1840,0.5000,1,6,23,1;0;0;1;0;1;5;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;13.5000;0.0000,0.3077
144.7318,0.0000,0.0000,0.5000,9.5000,21.0000,44.0000,2.4225,0.5000,1,6,32,2;0;0;2;0;4;2;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2866
149.3286,0.0000,0.0000,1.5000,9.5000,17.0000,50.0000,2.6070,0.5000,2,6,43,4;1;0;3;1;2;5;0,1.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2905
164.1568,8.3571,8.1429,19.5000,19.0000,22.0000,33.5000,2.6936,0.5000,2,7,60,7;1;1;4;1;5;3;0,1.0000;4.5000;0.0000;5.0000;4.5000;19.0000;4.5000;0.0000,0.3344
166.6964,4.0000,36.0000,4.0000,36.0000,0.0000,0.0000,3.6145,1.0000,3,7,65,5;3;1;4;1;4;5;0,0.0000;4.0000;0.0000;0.0000;0.0000;36.0000;0.0000;0.0000,0.3759
130.0000,0.0000,9.5000,0.0000,9.5000,0.0000,40.5000,2.0000,0.5000,1,6,10,0;0;1;1;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2872
137.4020,9.2093,7.2907,12.0000,9.5000,5.0000,24.0000,2.2441,0.5000,1,6,22,2;2;0;3;0;1;1;0,0.5000;4.5000;0.0000;2.5000;0.0000;9.5000;4.5000;0.0000,0.3063
145.0903,9.5000,28.5000,9.5000,28.5000,0.0000,0.0000,2.4251,0.5000,1,6,34,3;1;0;1;0;4;2;0,0.5000;4.5000;0.0000;0.0000;0.0000;28.5000;4.5000;0.0000,0.3500
130.0000,0.0000,9.5000,0.0000,9.5000,0.0000,40.5000,2.0000,0.5000,1,6,10,0;1;0;1;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2872
139.4004,9.2903,14.7097,12.0000,19.0000,7.0000,16.5000,2.2834,0.5000,1,6,23,2;1;0;1;0;2;2;0,0.5000;0.0000;0.0000;2.5000;0.0000;19.0000;9.0000;0.0000,0.3213
145.9104,1.5000,28.5000,1.5000,28.5000,0.0000,0.0000,2.3071,0.5000,1,6,32,4;0;0;2;0;3;3;0,1.5000;0.0000;0.0000;0.0000;0.0000;28.5000;0.0000;0.0000,0.3381
130.0000,5.0000,0.0000,7.0000,0.0000,2.0000,45.0000,2.0000,0.5000,1,6,10,0;0;0;1;0;1;1;0,0.0000;0.0000;0.0000;2.5000;0.0000;0.0000;4.5000;0.0000,0.2797
136.6244,0.0000,0.0000,3.0000,0.0000,8.0000,50.0000,2.1740,0.5000,1,6,22,1;0;0;1;0;2;3;0,0.5000;0.0000;0.0000;2.5000;0.0000;0.0000;0.0000;0.0000,0.2778
144.1208,10.6045,13.8955,14.5000,19.0000,9.0000,25.5000,2.3091,0.5000,1,6,34,3;1;0;2;1;2;3;0,1.0000;0.0000;0.0000;0.0000;4.5000;19.0000;9.0000;0.0000,0.3262
156.0533,9.5000,19.0000,9.5000,19.0000,0.0000,0.0000,2.6798,0.5000,2,6,48,4;1;0;2;0;5;4;0,0.5000;0.0000;0.0000;0.0000;0.0000;19.0000;9.0000;0.0000,0.3460
140.0000,0.4000,7.6000,0.5000,9.5000,2.0000,42.0000,1.5000,0.5000,5,3,10,2;0;0;0;0;1;1;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2980
147.7321,0.5000,0.0000,7.5000,0.0000,7.0000,41.5000,1.6786,0.5000,5,3,22,4;1;0;1;0;2;1;0,0.5000;0.0000;0.0000;2.5000;0.0000;0.0000;4.5000;0.0000,0.2934
156.1818,9.9836,4.5164,21.0000,9.5000,16.0000,27.0000,1.8637,0.5000,5,4,33,3;1;0;4;0;2;3;0,0.0000;4.5000;0.0000;7.5000;0.0000;9.5000;9.0000;0.0000,0.3258
162.8031,17.0000,19.0000,17.0000,19.0000,0.0000,0.0000,2.2206,0.5000,6,3,48,4;2;1;3;0;4;3;0,0.5000;0.0000;0.0000;7.5000;0.0000;19.0000;9.0000;0.0000,0.3675
140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,1.5000,0.5000,5,3,10,0;0;0;1;0;1;1;0,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2847
148.9307,5.8974,5.6026,10.0000,9.5000,8.0000,38.5000,1.7446,0.5000,5,3,20,3;0;0;2;1;1;1;0,0.5000;0.0000;0.0000;5.0000;0.0000;9.5000;4.5000;0.0000,0.3137
154.1449,10.5652,7.4348,13.5000,9.5000,5.0000,20.5000,1.9048,0.5000,5,4,33,3;0;0;4;0;2;4;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;13.5000;0.0000,0.3289
162.4115,15.0000,19.0000,15.0000,19.0000,0.0000,0.0000,1.9921,0.5000,6,4,48,4;1;1;3;0;4;4;0,1.0000;0.0000;0.0000;5.0000;0.0000;19.0000;9.0000;0.0000,0.3636
140.0000,0.0000,0.0000,0.5000,9.5000,10.0000,50.0000,1.5000,0.5000,5,3,10,2;0;1;0;0;1;0;0,0.5000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2847
146.8794,0.0000,0.0000,12.0000,0.0000,12.0000,50.0000,1.7883,0.5000,5,3,22,2;0;0;3;0;1;3;0,0.5000;0.0000;0.0000;2.5000;0.0000;0.0000;9.0000;0.0000,0.2914
158.6717,8.3571,17.6429,13.5000,28.5000,16.0000,24.0000,1.7441,0.5000,5,4,37,3;2;0;2;0;3;3;0,0.0000;9.0000;0.0000;0.0000;0.0000;28.5000;4.5000;0.0000,0.3475
163.2960,17.5000,19.0000,17.5000,19.0000,0.0000,0.0000,2.1621,0.5000,6,4,46,4;1;0;2;1;3;5;0,1.5000;4.5000;0.0000;2.5000;0.0000;19.0000;9.0000;0.0000,0.3694
140.0000,7.0000,0.0000,10.0000,0.0000,3.0000,43.0000,1.5000,0.5000,5,3,10,1;1;0;3;0;0;0;0,0.5000;4.5000;0.0000;5.0000;0.0000;0.0000;0.0000;0.0000,0.2963
149.6272,2.9032,4.5968,6.0000,9.5000,8.0000,35.5000,1.7473,0.5000,5,3,22,3;0;0;3;0;2;1;0,1.0000;0.0000;0.0000;5.0000;0.0000;9.5000;0.0000;0.0000,0.3076
155.6602,0.0000,0.0000,6.5000,0.0000,20.0000,49.0000,1.8841,0.5000,5,4,34,4;1;0;3;0;3;2;0,1.5000;0.0000;0.0000;5.0000;0.0000;0.0000;0.0000;0.0000,0.3007
164.4591,3.1500,2.8500,10.5000,9.5000,14.0000,43.0000,2.2324,0.5000,6,4,48,5;1;1;4;0;4;3;0,1.0000;0.0000;0.0000;5.0000;0.0000;9.5000;4.5000;0.0000,0.3197
169.6585,8.5854,7.4146,22.0000,19.0000,25.0000,27.0000,2.3794,0.5000,6,4,59,6;1;1;6;1;3;5;0,1.5000;4.5000;0.0000;2.5000;0.0000;19.0000;13.5000;0.0000,0.3411
180.3568,10.0000,18.0000,10.0000,18.0000,0.0000,0.0000,3.1895,1.0000,6,4,66,6;1;1;6;1;5;4;0,0.0000;0.0000;0.0000;6.0000;0.0000;18.0000;4.0000;0.0000,0.3739
140.0000,0.0000,7.5000,0.0000,9.5000,2.0000,42.5000,1.5000,0.5000,5,3,10,0;0;1;1;0;1;0;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;0.0000;0.0000,0.2972
148.9147,7.0541,7.4459,9.0000,9.5000,4.0000,28.0000,1.6690,0.5000,5,3,24,1;0;0;2;0;2;3;0,0.0000;0.0000;0.0000;0.0000;0.0000;9.5000;9.0000;0.0000,0.3179
